event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_01499,ak012ae58vqq,train,train,autopicker,autopicker,False,AV.AUI,train,True
stead_event_01500,ak012bcijw1d,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01501,602754703,train,train,manual,autopicker,False,AV.AUI,train|val,True
stead_event_01502,603161409,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01503,603161409,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01504,603334673,train,test,manual,manual,True,AV.AUI,train|test,True
stead_event_01505,603334673,test,test,manual,manual,True,AV.AUI,train|test,True
stead_event_01506,ak10824424,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01507,ak10833442,test,train,manual,manual,True,AV.AUI,test,False
stead_event_01508,607262661,train,test,manual,manual,True,S.AUJCS,train,True
stead_event_01509,15635859,test,test,manual,manual,True,AV.AUL,test,False
stead_event_01510,16007273,val,train,manual,manual,True,AV.AUL,val,True
stead_event_01511,16398544,train,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01512,16398544,val,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01513,601712537,test,test,manual,manual,True,AV.AUL,train|test,True
stead_event_01514,601712537,train,test,manual,manual,True,AV.AUL,train|test,True
stead_event_01515,ak012e73qoze,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01516,602591125,train,train,manual,autopicker,False,AV.AUL,train,True
stead_event_01517,602591355,val,train,manual,manual,True,AV.AUL,val,True
stead_event_01518,602591355,val,train,manual,manual,True,AV.AUL,val,True
stead_event_01519,602854337,val,test,manual,manual,True,AV.AUL,train|val,True
stead_event_01520,602854337,train,test,manual,manual,True,AV.AUL,train|val,True
stead_event_01521,602754703,val,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01522,603014472,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01523,603014472,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01524,603161409,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01525,603161409,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01526,603334673,train,test,manual,manual,True,AV.AUL,train|test,True
stead_event_01527,603334673,train,test,manual,manual,True,AV.AUL,train|test,True
stead_event_01528,ak10772208,train,val,manual,manual,True,AV.AUL,train,True
stead_event_01529,ak10785942,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01530,603987163,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01531,ak10796480,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01532,603987163,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01533,ak10816937,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01534,ak10824177,train,test,manual,manual,True,AV.AUL,train,True
stead_event_01535,603812023,train,val,manual,manual,True,AV.AUL,train,True
stead_event_01536,ak10875729,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01537,ak10895580,train,train,manual,manual,True,AV.AUL,train,True
stead_event_01538,ak10907457,train,val,manual,manual,True,AV.AUL,train,True
stead_event_01539,604030796,train,test,manual,manual,True,AV.AUL,train,True
stead_event_01540,ak11184848,test,train,manual,manual,True,AV.AUL,train|test,True
stead_event_01541,604400615,train,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01542,604400615,train,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01543,ak16834332,train,test,manual,manual,True,AV.AUL,train,True
stead_event_01544,ak16903599,train,val,autopicker,autopicker,False,AV.AUL,train,True
stead_event_01545,ak17134644,train,train,autopicker,autopicker,False,AV.AUL,train|test,True
stead_event_01546,ak17153768,train,train,autopicker,autopicker,False,AV.AUL,train,True
stead_event_01547,ak17604572,train,val,autopicker,autopicker,False,AV.AUL,train,True
stead_event_01548,ak18057488,train,train,autopicker,autopicker,False,AV.AUL,train,True
stead_event_01549,ak18378155,train,train,manual,manual,True,AV.AUL,train|val,True
stead_event_01550,ak18567491,val,train,autopicker,autopicker,False,AV.AUL,train|val,True
stead_event_01551,ak18740223,val,train,autopicker,autopicker,False,AV.AUL,train|val,True
stead_event_01552,ak19111454,val,test,autopicker,autopicker,False,AV.AUL,train|val,True
stead_event_01553,ak19702124,test,train,autopicker,autopicker,False,AV.AUL,train|test,True
stead_event_01554,ak10844368,train,train,manual,manual,True,AV.AUQ,train,True
stead_event_01555,603794489,train,train,manual,autopicker,False,AV.AUQ,train,True
stead_event_01556,ak10852714,train,train,manual,manual,True,AV.AUQ,train,True
stead_event_01557,ak10972713,train,val,manual,manual,True,AV.AUQ,train,True
stead_event_01558,603928538,test,test,manual,autopicker,False,AV.AUQ,train|test,True
stead_event_01559,603928538,train,test,manual,autopicker,False,AV.AUQ,train|test,True
stead_event_01560,603956739,test,train,manual,manual,True,AV.AUQ,train|test,True
stead_event_01561,603956739,train,train,manual,manual,True,AV.AUQ,train|test,True
stead_event_01562,604014486,test,train,manual,manual,True,AV.AUQ,val|test,True
stead_event_01563,604030796,train,test,manual,manual,True,AV.AUQ,train,True
stead_event_01564,ak11152086,train,val,manual,manual,True,AV.AUQ,train,True
stead_event_01565,ak11166338,train,train,manual,manual,True,AV.AUQ,train,True
stead_event_01566,604107855,train,train,manual,autopicker,False,AV.AUQ,train|val,True
stead_event_01567,604107855,train,train,manual,autopicker,False,AV.AUQ,train|val,True
stead_event_01568,ak11184586,train,train,manual,manual,True,AV.AUQ,train,True
stead_event_01569,604400615,val,train,manual,manual,True,AV.AUQ,train|val,True
stead_event_01570,604400615,train,train,manual,manual,True,AV.AUQ,train|val,True
stead_event_01571,ak11184848,train,train,manual,manual,True,AV.AUQ,train|test,True
stead_event_01572,604464838,train,train,manual,manual,True,AV.AUQ,train,True
stead_event_01573,605469473,val,train,manual,autopicker,False,AV.AUQ,val,True
stead_event_01574,ak16943471,train,train,autopicker,autopicker,False,AV.AUSB,train,True
stead_event_01575,ak17211585,train,test,autopicker,autopicker,False,AV.AUSB,train,True
stead_event_01576,ak17974472,train,train,manual,autopicker,False,AV.AUSB,train,True
stead_event_01577,ak18378155,train,train,autopicker,autopicker,False,AV.AUSB,train|val,True
stead_event_01578,ak18740223,train,train,manual,manual,True,AV.AUSB,train|val,True
stead_event_01579,ak19702124,train,train,autopicker,autopicker,False,AV.AUSB,train|test,True
stead_event_01580,ak17974472,train,train,manual,manual,True,AV.AUWS,train,True
stead_event_01581,ak18378155,val,train,manual,autopicker,False,AV.AUWS,train|val,True
stead_event_01582,uw60725606,train,train,manual,manual,True,PB.B003,train,True
stead_event_01583,uw60725606,train,train,manual,manual,True,PB.B004,train,True
stead_event_01584,16012717,train,train,manual,manual,True,PB.B011,train|val|test,True
stead_event_01585,16012717,test,train,manual,manual,True,PB.B011,train|val|test,True
stead_event_01586,uw10819223,train,train,manual,manual,True,PB.B011,train,True
stead_event_01587,606505114,val,train,manual,autopicker,False,PB.B012,train|val,True
stead_event_01588,606505114,train,train,manual,autopicker,False,PB.B012,train|val,True
stead_event_01589,606505114,train,train,manual,autopicker,False,PB.B012,train|val,True
stead_event_01590,606505114,train,train,manual,autopicker,False,PB.B012,train|val,True
stead_event_01591,uw10816778,test,train,manual,manual,True,PB.B013,test,False
stead_event_01592,608553894,train,train,manual,manual,True,PB.B013,train,True
stead_event_01593,uw61267487,val,train,manual,manual,True,PB.B013,val,True
stead_event_01594,uw60952487,test,train,manual,manual,True,PB.B018,test,False
stead_event_01595,uw61045737,train,test,manual,manual,True,PB.B030,train,True
stead_event_01596,nc71779090,train,train,manual,manual,True,PB.B039,train,True
stead_event_01597,nc72172016,train,train,manual,manual,True,PB.B039,train,True
stead_event_01598,nc72768511,train,train,manual,autopicker,False,PB.B039,train,True
stead_event_01599,604059721,val,train,manual,autopicker,False,PB.B040,val,True
stead_event_01600,nc71788691,test,train,manual,manual,True,PB.B045,train|test,True
stead_event_01601,nc71789946,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01602,nc71790466,train,test,manual,manual,True,PB.B045,train|val|test,True
stead_event_01603,nc71795776,val,train,manual,manual,True,PB.B045,val,True
stead_event_01604,nc71815561,train,val,manual,manual,True,PB.B045,train,True
stead_event_01605,nc71815591,val,train,manual,manual,True,PB.B045,val,True
stead_event_01606,nc71819331,train,val,manual,manual,True,PB.B045,train|test,True
stead_event_01607,nc71831291,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01608,nc71837016,train,train,manual,manual,True,PB.B045,train,True
stead_event_01609,nc71838070,train,train,manual,manual,True,PB.B045,train,True
stead_event_01610,nc71840145,train,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01611,nc71840145,train,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01612,nc71842080,train,train,manual,manual,True,PB.B045,train,True
stead_event_01613,nc71842255,val,train,manual,manual,True,PB.B045,val|test,True
stead_event_01614,nc71842260,test,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01615,nc71845790,train,train,manual,manual,True,PB.B045,train,True
stead_event_01616,nc71846085,train,train,manual,manual,True,PB.B045,train,True
stead_event_01617,nc71858955,train,train,manual,manual,True,PB.B045,train,True
stead_event_01618,nc71865635,train,train,manual,manual,True,PB.B045,train,True
stead_event_01619,nc71898316,train,train,manual,manual,True,PB.B045,train,True
stead_event_01620,nc71907486,train,val,manual,manual,True,PB.B045,train,True
stead_event_01621,nc71907836,train,train,manual,manual,True,PB.B045,train,True
stead_event_01622,nc71912466,train,train,manual,manual,True,PB.B045,train,True
stead_event_01623,nc71917146,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01624,nc71919066,train,val,manual,manual,True,PB.B045,train,True
stead_event_01625,nc71937430,test,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01626,nc71938025,train,test,manual,manual,True,PB.B045,train,True
stead_event_01627,nc71940295,train,val,manual,manual,True,PB.B045,train|val,True
stead_event_01628,nc71946770,train,train,manual,manual,True,PB.B045,train,True
stead_event_01629,nc71952505,train,train,manual,manual,True,PB.B045,train,True
stead_event_01630,nc71960855,val,train,manual,manual,True,PB.B045,train|val,True
stead_event_01631,nc71962080,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01632,nc71967375,test,train,manual,manual,True,PB.B045,train|test,True
stead_event_01633,nc71968695,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01634,nc71973570,train,val,manual,manual,True,PB.B045,train|val,True
stead_event_01635,nc71979765,val,train,manual,manual,True,PB.B045,val,True
stead_event_01636,nc71980360,train,test,manual,manual,True,PB.B045,train|val,True
stead_event_01637,nc71980370,train,test,manual,manual,True,PB.B045,train,True
stead_event_01638,nc71980370,train,test,manual,manual,True,PB.B045,train,True
stead_event_01639,nc71980445,train,train,manual,manual,True,PB.B045,train,True
stead_event_01640,nc71980540,test,train,manual,manual,True,PB.B045,train|test,True
stead_event_01641,nc71992936,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01642,nc71993646,train,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01643,nc71993701,train,train,manual,manual,True,PB.B045,train,True
stead_event_01644,nc71994086,train,train,manual,manual,True,PB.B045,train,True
stead_event_01645,nc71996146,train,val,manual,manual,True,PB.B045,train|test,True
stead_event_01646,nc72015675,train,train,manual,manual,True,PB.B045,train,True
stead_event_01647,nc72015675,train,train,manual,manual,True,PB.B045,train,True
stead_event_01648,nc72018865,val,train,manual,manual,True,PB.B045,train|val,True
stead_event_01649,nc72021855,train,train,manual,manual,True,PB.B045,train,True
stead_event_01650,nc72021945,train,val,manual,manual,True,PB.B045,train|val,True
stead_event_01651,nc72036165,test,train,manual,manual,True,PB.B045,train|test,True
stead_event_01652,nc72040786,train,test,manual,manual,True,PB.B045,train,True
stead_event_01653,nc72046966,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01654,nc72052081,train,test,manual,manual,True,PB.B045,train|val,True
stead_event_01655,nc72054076,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01656,nc72055081,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01657,nc72056176,test,val,manual,manual,True,PB.B045,train|test,True
stead_event_01658,nc72063471,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01659,nc72066376,train,test,manual,manual,True,PB.B045,train|val,True
stead_event_01660,nc72070096,val,train,manual,manual,True,PB.B045,val,True
stead_event_01661,nc72076146,train,train,manual,manual,True,PB.B045,train,True
stead_event_01662,nc72080926,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01663,nc72083511,train,train,manual,manual,True,PB.B045,train|test,True
stead_event_01664,nc72083516,test,train,manual,manual,True,PB.B045,train|test,True
stead_event_01665,nc72090371,train,train,manual,manual,True,PB.B045,train,True
stead_event_01666,nc72095851,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01667,nc72096591,train,train,manual,manual,True,PB.B045,train|val|test,True
stead_event_01668,nc72099381,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01669,nc72100381,train,val,manual,manual,True,PB.B045,train,True
stead_event_01670,nc72108751,train,val,manual,manual,True,PB.B045,train|test,True
stead_event_01671,nc72109551,val,train,manual,manual,True,PB.B045,val,True
stead_event_01672,nc72110711,train,val,manual,manual,True,PB.B045,train,True
stead_event_01673,nc72109965,train,train,manual,manual,True,PB.B045,train,True
stead_event_01674,nc72114295,val,train,manual,manual,True,PB.B045,train|val|test,True
stead_event_01675,nc72132331,test,val,manual,manual,True,PB.B045,train|val|test,True
stead_event_01676,nc72134626,train,test,manual,manual,True,PB.B045,train|val|test,True
stead_event_01677,nc72142395,train,val,manual,manual,True,PB.B045,train|test,True
stead_event_01678,nc72144950,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01679,nc72147535,test,val,manual,manual,True,PB.B045,train|test,True
stead_event_01680,nc72157001,test,train,manual,manual,True,PB.B045,train|val|test,True
